Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
FETAL BRAIN CORTEX	7/2316	0.35759616545162520306888609411544166505336761474609375	0.99789119885046229097014247599872760474681854248046875	0.126669714451384918252330180621356703341007232666015625	0.79960257247436727912059950540424324572086334228515625	-1.1492145848674262	1.1817959201582071	SYT4;CADPS;MATR3;KIF21A;SNAP91;SH3GL2;PJA2
HUMAN ZYGOTE	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.2850099422992227	0.820020600825636	CCNB1;ELOVL4;NEFM;NME5;SNAP91;SH3GL2
MYOFIBROBLAST	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.139734714487482	0.7273141744596952	GABARAPL1;CCNB1;ELOVL4;MCF2;SPATA18;RAB11FIP5
RETINA	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.1252568042157112	0.7180751917180405	ELOVL4;KIF21A;NME5;SNAP91;SH3GL2;RAB11FIP5
SPINAL CORD	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.1119793283231627	0.7096022582406742	SYT4;ELOVL4;MCF2;NEFM;SNAP91;SH3GL2
SPINAL CORD (BULK)	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.078616913973757	0.6883122540475214	SYT4;ELOVL4;MCF2;NEFM;SNAP91;SH3GL2
NEURONAL EPITHELIUM	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-1.021042073714081	0.6515712503026759	CCNB1;CADPS;UBE3A;MATR3;KIF21A;PJA2
MYOBLAST	6/2316	0.52827230975586669803334416428697295486927032470703125	0.99789119885046229097014247599872760474681854248046875	0.247766128058035939307757189453695900738239288330078125	0.98876004712402931762227353829075582325458526611328125	-0.8988813304197129	0.5736151794458889	RARS;SEL1L;DNAJA2;KPNA4;SDAD1;RAB3GAP1
CHONDROCYTE	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-1.1022673431876548	0.39004326062995215	CADPS2;ELOVL4;NME5;SPATA18;RAB11FIP5
ALPHA CELL	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-1.0353443033197494	0.3663621810418923	SYT4;CADPS;NME5;SNAP91;SH3GL2
THYROID (BULK TISSUE)	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.9892671234417274	0.3500575217490905	CADPS2;SH3BGRL2;NME5;SPATA18;RAB11FIP5
CARDIAC MUSCLE FIBER	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.9462654288073011	0.33484113954246486	ELOVL4;NME5;SPATA18;SNAP91;RAB11FIP5
PLACENTA (BULK)	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.8953496992537149	0.3168243332792926	GABARAPL1;MYCBP2;SEL1L;KIF21A;RAB11FIP5
PREADIPOCYTE	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.8740207073362054	0.3092769541385872	CCNB1;ELOVL4;SPATA18;IFITM5;RAB11FIP5
LUNG EPITHELIAL CELL	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.8458713627929945	0.2993161563356891	CCNB1;ELOVL4;SPATA18;SNAP91;RAB11FIP5
ASTROCYTE	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.7680319300247986	0.27177225208221406	ELOVL4;NEFM;NME5;SPATA18;RAB11FIP5
OOCYTE	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.751975701654991	0.266090668838835	CCNB1;ELOVL4;NEFM;SNAP91;SH3GL2
MELANOCYTE	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.7303409250217376	0.25843508612272964	CCNB1;MCF2;NME5;SPATA18;RAB11FIP5
FETAL BRAIN	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.6764356512884335	0.23936041348361778	KIF21A;NME5;SPATA18;SNAP91;SH3GL2
LIVER (BULK TISSUE)	5/2316	0.70197646008262137851119177867076359689235687255859375	0.99789119885046229097014247599872760474681854248046875	0.422343438381906632894668973676743917167186737060546875	0.98876004712402931762227353829075582325458526611328125	-0.5600932267580063	0.198192017364568	CADPS2;SEL1L;SH3BGRL2;OPTN;RAB11FIP5
TESTIS (BULK TISSUE)	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.6284716059016934	0.10508454448611601	MCF2;SPATA18;SNAP91;RAB11FIP5
NEURONAL PROGENITOR CELLS	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.6126457203288922	0.10243835337598439	CCNB1;HSF2;SH3BGRL2;SAE1
PLASMA CELL	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.5319732856873655	0.08894939704560587	CADPS2;SEL1L;LZTFL1;CCDC28A
RESPIRATORY SMOOTH MUSCLE	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.527668059665717	0.08822953522345463	GABARAPL1;NME5;SPATA18;RAB11FIP5
OSTEOBLAST	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.46223907234457573	0.0772893825351477	ELOVL4;NME5;SPATA18;RAB11FIP5
SPERM	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.4555367900828977	0.07616871730242758	NEFM;SPATA18;SNAP91;RAB11FIP5
SKELETAL MUSCLE SATELLITE CELL	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.445009889539765	0.07440855099095418	ELOVL4;SPATA18;IFITM5;RAB11FIP5
ESOPHAGUS (BULK TISSUE)	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.44005270788223794	0.07357967794160014	ELOVL4;SH3BGRL2;SPATA18;RAB11FIP5
KIDNEY (BULK TISSUE)	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.3800999551840958	0.06355518733802862	CCNB1;NEFM;DENR;SAE1
BASAL CELL	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.28488964441172987	0.047635403462445484	ELOVL4;NME5;SPATA18;RAB11FIP5
ADRENAL GLAND	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.284236312422245	0.04752616209995828	CADPS2;ABCA5;MCF2;SPATA18
WHARTONS JELLY	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.26914605369523953	0.04500297258811094	CCNB1;ELOVL4;SPATA18;RAB11FIP5
ADIPOSE (BULK TISSUE)	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.2100641345213684	0.03512409101979561	GABARAPL1;NME5;SPATA18;RAB11FIP5
AMNIOTIC FLUID	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	-0.17107752801083675	0.028605276569394645	SH3BGRL2;NME5;SPATA18;RAB11FIP5
TRACHEA (BULK TISSUE)	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	-0.09020246647212299	0.005628308557760707	SCAMP1;SPATA18;RAB11FIP5
OVARY (BULK TISSUE)	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	-0.08293271405607412	0.0051747022281744244	RUSC1;SPATA18;RAB11FIP5
VASCULAR SMOOTH MUSCLE	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	-0.08225404842053631	0.005132355940387094	ELOVL4;SPATA18;RAB11FIP5
VALVE	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	-0.07534938160278266	0.00470152963531195	SPATA18;IFITM5;RAB11FIP5
STROMAL CELL	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	-0.06262653946785526	0.003907670175945827	SPATA18;IFITM5;RAB11FIP5
PERICARDIUM	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.01235598198890833	-0.0007709687094776085	ELOVL4;SPATA18;RAB11FIP5
NEUTROPHIL	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.1378559149776504	-0.0024020454707444545	IFITM5
MAMMARY GLAND	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.194464069647443	-0.0025215468590502376	SPATA18
BONE MARROW (BULK TISSUE)	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.2136783404470513	-0.0025621087188958786	DENR
GRANULOCYTE	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.261537132210674	-0.0026631399588603606	IFITM5
ERYTHROBLAST	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.3560015605645155	-0.002862556993378536	CCNB1
ILEUM (BULK)	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.3975939386544338	-0.0029503596598614377	SH3BGRL2
ATRIUM	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.4289580822044856	-0.0030165702388692908	RAB11FIP5
HEPATOCYTE	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.4811607066707866	-0.00312677143043467	IFITM5
BLYMPHOCYTE	1/2316	0.99789119885046229097014247599872760474681854248046875	0.99789119885046229097014247599872760474681854248046875	0.98876004712402931762227353829075582325458526611328125	0.98876004712402931762227353829075582325458526611328125	1.498040111158068	-0.0031624043225819453	NKRF
KUPFFER CELL	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.06399444017119514	-0.003993022245971031	ELOVL4;SPATA18;RAB11FIP5
LUNG (BULK TISSUE)	4/2316	0.84602487985088081767770518126781098544597625732421875	0.99789119885046229097014247599872760474681854248046875	0.626347083605199639322336224722675979137420654296875	0.98876004712402931762227353829075582325458526611328125	0.02661646562520094	-0.004450446352372066	GABARAPL1;NME5;SPATA18;RAB11FIP5
BLASTOCYST	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.39759131344303716	-0.006395211626654862	CCNB1;NKRF
HEPATIC STELLATE CELL	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.12106756403128675	-0.007554179318534726	NKRF;SPATA18;RAB11FIP5
FORESKIN FIBROBLAST	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.1228713683453908	-0.0076667302016165655	RARS;SPATA18;RAB11FIP5
ENDOMETRIUM (BULK)	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.13347235014049783	-0.00832819322908828	CADPS2;NME5;SPATA18
THYMUS (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.5638891820707388	-0.009070094168041595	ELOVL4;LZTFL1
CORD BLOOD	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.6012050415461542	-0.009670315577078958	SMARCA2;IFITM5
INTESTINAL EPITHELIAL CELL	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.6446717321346779	-0.010369472413823485	SPATA18;RAB11FIP5
TLYMPHOCYTE	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.7004209376284707	-0.011266192123475178	ARHGEF3;IFITM5
GRANULOSA CELL	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.7313660704033884	-0.011763941108976807	SPATA18;RAB11FIP5
SMALL INTESTINE (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.7992333350604782	-0.012855578439394656	ABCA5;SH3BGRL2
SPLEEN (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.8550138362625989	-0.013752801537000247	IFITM5;RAB11FIP5
BLOOD PBMC	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.8781572250760381	-0.014125060347028564	ARHGEF3;RAB11FIP5
PODOCYTE	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.8990552140725858	-0.014461202153163811	SPATA18;RAB11FIP5
CD4+ T CELL	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.9535360403424129	-0.015337520125438825	HSF2;ARHGEF3
SKELETAL MUSCLE (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.9571305366268548	-0.01539533719450697	HSF2;OPTN
REGULATORY T CELLS	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.9674571637805284	-0.015561439832578726	ARHGEF3;CCDC28A
HEART (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	0.9688495375754261	-0.015583836008704076	GABARAPL1;RAB11FIP5
PERIPHERAL BLOOD	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.030238684782303	-0.01657127354743716	MCF2;ARHGEF3
COLON (BULK TISSUE)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.0337095567559649	-0.016627102133349593	SH3BGRL2;SPATA18
GASTRIC EPITHELIAL CELL	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.2794030193356513	-0.017433740631438575	SH3BGRL2;SPATA18;RAB11FIP5
ALVEOLAR CELL TYPE II	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.1055269615815826	-0.01778227702477179	CADPS2;RAB11FIP5
NATURAL KILLER CELLS	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.1242501574060877	-0.018083437526967134	ARHGEF3;CCDC28A
RENAL CORTEX	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.1685202884251478	-0.018795517612809325	NME5;RAB11FIP5
PLASMACYTOID DENDRITIC CELL	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.199946091994344	-0.019300998134056904	MCF2;ARHGEF3
SKIN (BULK TISSUE)	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.35307143618667464	-0.022030384129290582	ELOVL4;SPATA18;RAB11FIP5
HAIR FOLLICLE	3/2316	0.9395103975186660516527581421541981399059295654296875	0.99789119885046229097014247599872760474681854248046875	0.81199420330830129888255441983346827328205108642578125	0.98876004712402931762227353829075582325458526611328125	0.36753246268352435	-0.022932700023406152	SPATA18;IFITM5;RAB11FIP5
GASTRIC TISSUE (BULK)	2/2316	0.98404378329766573063608348093111999332904815673828125	0.99789119885046229097014247599872760474681854248046875	0.935426090210151439663377459510229527950286865234375	0.98876004712402931762227353829075582325458526611328125	1.446022083551086	-0.02325910282355929	SH3BGRL2;SPATA18
