Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GATA3-19796622_DOWN	10/2328	0.059652206124379734963891763754872954450547695159912109375	0.66792826276026084908465918488218449056148529052734375	0.00863215503944661337321075933459724183194339275360107421875	0.1619280408304421825516072885875473730266094207763671875	-1.3522273389093724	3.8122319655995724	SYT4;ELOVL4;NKRF;MCF2;ARHGEF3;KIF21A;SDAD1;IFITM5;SH3GL2;CCDC28A
CHiP_ESRRB-18555785	7/1434	0.06445195669199903221180392165479133836925029754638671875	0.66792826276026084908465918488218449056148529052734375	0.01511519639047683057075932566704068449325859546661376953125	0.1774181234681754537607645261232391931116580963134765625	-1.365470345965802	3.7438946457613085	GPIAP1;HSF2;DNAJA2;GRSF1;SCAMP1;PJA2;SH3GL2
EOMES-19796622_DOWN	9/2111	0.0758775635289163641328258336216094903647899627685546875	0.6697019737552183382689463542192243039608001708984375	0.013473175128749993734178502791110076941549777984619140625	0.1774181234681754537607645261232391931116580963134765625	-1.3596379985138873	3.50600910235735	CADPS2;SYT4;ELOVL4;MCF2;CADPS;ARHGEF3;NEFM;SH3GL2;OPTN
SETDB1-19884255_UP	2/229	0.111950612582639996706035390161559917032718658447265625	0.7621965833857784478055918953032232820987701416015625	0.0668046164167287737090106247705989517271518707275390625	0.310887550613154151069039698995766229927539825439453125	-1.5569050113798808	3.40915095514114	SYT4;SH3GL2
KAT5-22196727_UP	1/54	0.12658867891408209782611038463073782622814178466796875	0.7621965833857784478055918953032232820987701416015625	0.09587677539589213593362870824421406723558902740478515625	0.34694925236675666635477455201908014714717864990234375	-1.6116921130813298	3.331064917657076	RUSC1
ESX1-19796622_DOWN	11/2712	0.068408912347980910251266095656319521367549896240234375	0.66792826276026084908465918488218449056148529052734375	0.00877442585780721130694903564517517224885523319244384765625	0.1619280408304421825516072885875473730266094207763671875	-1.2412358519724511	3.329307551671241	SYT4;ELOVL4;MCF2;HSF2;ARHGEF3;KIF21A;MATR3;UBE3A;NEFM;IFITM5;SH3GL2
NANOG-16767105_DOWN	4/698	0.09630314492167613149575799980084411799907684326171875	0.7621965833857784478055918953032232820987701416015625	0.039034818092438659797860367461908026598393917083740234375	0.25491817057712140570657766147633083164691925048828125	-1.3873547017139696	3.2467628107027857	DNAJA2;KPNA4;UBE3A;SNAP91
CHiP_TCF3-18467660	6/1388	0.130869219663878155746061793252010829746723175048828125	0.7621965833857784478055918953032232820987701416015625	0.0405082893927620479868068059658980928361415863037109375	0.25491817057712140570657766147633083164691925048828125	-1.527043474799967	3.1053296078906736	CADPS2;CADPS;DNAJA2;UBE3A;GRSF1;SMARCA2
Protein_POU5F1-20362541	1/54	0.12658867891408209782611038463073782622814178466796875	0.7621965833857784478055918953032232820987701416015625	0.09587677539589213593362870824421406723558902740478515625	0.34694925236675666635477455201908014714717864990234375	-1.5020626504267327	3.1044814070558195	UBP1
TBX3-16767105_UP	2/261	0.138533853239838078419410294372937642037868499755859375	0.7621965833857784478055918953032232820987701416015625	0.0835561996521323180342477598969708196818828582763671875	0.320036009988355851785257755182101391255855560302734375	-1.464400752775391	2.8945939174374486	MCF2;SH3BGRL2
KLF4-19796622_DOWN	9/2166	0.0861381695536278246816408454833435826003551483154296875	0.72858535080776876124986074501066468656063079833984375	0.0157316562681140796609025045427188160829246044158935546875	0.1774181234681754537607645261232391931116580963134765625	-1.1347996699552776	2.782304837163932	CADPS2;SYT4;MCF2;HSF2;ARHGEF3;KIF21A;IFITM5;OPTN;CCDC28A
CHiP_EED-16625203	4/831	0.1531654475431063200385750633358838967978954315185546875	0.7621965833857784478055918953032232820987701416015625	0.06576868346154639277667541819027974270284175872802734375	0.310887550613154151069039698995766229927539825439453125	-1.4090486300740377	2.6437085902731816	ABCA5;ELOVL4;SMARCA2;SNAP91
CHiP_MYCN-18555785	9/2261	0.105793784674114543786771491795661859214305877685546875	0.7621965833857784478055918953032232820987701416015625	0.0202836606096759887452041226651999750174582004547119140625	0.2031275807664898180870949317977647297084331512451171875	-1.1393398611988828	2.5592575525947083	PREPL;CCNB1;ELOVL4;PSMC1;MATR3;DENR;UBE3A;SAE1;VPS36
TUBA1A-19796622_DOWN	2/347	0.2151453535503232428194309022728702984750270843505859375	0.76621941703009854851558202426531352102756500244140625	0.1337056000589099957753802527804509736597537994384765625	0.399150541352334242706234590514213778078556060791015625	-1.5163106243705018	2.3297224431939156	CADPS2;MYCBP2
POU5F1-20526341_DOWN	6/1406	0.1367686364887401584411463772994466125965118408203125	0.7621965833857784478055918953032232820987701416015625	0.04269565418533068090756188439627294428646564483642578125	0.25491817057712140570657766147633083164691925048828125	-1.159638513009097	2.3070597304348683	SYT4;ARHGEF3;SH3BGRL2;NEFM;OPTN;RAB11FIP5
CHiP_MYC-19079543	6/1458	0.1545220902092085124568399123745621182024478912353515625	0.7621965833857784478055918953032232820987701416015625	0.0494345692026270377983365733598475344479084014892578125	0.27875604300370249166718394917552359402179718017578125	-1.202519819931934	2.2456074146346343	CCNB1;GPIAP1;DNAJA2;ARHGEF3;MATR3;UBE3A
SOX9-19796622_DOWN	10/2637	0.1149951501870846437558526531574898399412631988525390625	0.7621965833857784478055918953032232820987701416015625	0.019552404753707917917093794812899432145059108734130859375	0.2031275807664898180870949317977647297084331512451171875	-1.0298287704174256	2.227380936981657	SYT4;CCNB1;MCF2;ARHGEF3;MATR3;UBE3A;NEFM;IFITM5;SH3GL2;OPTN
CHiP_SOX2-19030024	4/863	0.168469092252384322616620693224831484258174896240234375	0.7621965833857784478055918953032232820987701416015625	0.07334772502994864329384228085473296232521533966064453125	0.31715088284873538260200120930676348507404327392578125	-1.2194749125908124	2.1718884469987776	MCF2;DNAJA2;UBP1;GRSF1
JARID2-20075857_DOWN	5/1107	0.141557278640334460728666954310028813779354095458984375	0.7621965833857784478055918953032232820987701416015625	0.051529528431415637379497951542361988686025142669677734375	0.28271606139398308688015504230861552059650421142578125	-1.0382659397773417	2.0298627057639913	CCNB1;MCF2;ARHGEF3;SH3BGRL2;SDAD1
CHiP_TRIM28-19339689	11/3072	0.13527586204819830317802598074194975197315216064453125	0.7621965833857784478055918953032232820987701416015625	0.0210131980103265315895644249621909693814814090728759765625	0.2031275807664898180870949317977647297084331512451171875	-1.0119364565191842	2.024317317999955	PPP2CA;PREPL;ELOVL4;HSF2;MATR3;UBE3A;DENR;KPNA4;VPS36;SH3GL2;OPTN
CHiP_POU5F1-18347094	8/2109	0.151653399316673931362942084888345561921596527099609375	0.7621965833857784478055918953032232820987701416015625	0.036630939065024105405488086262266733683645725250244140625	0.24786935433999646161140617550699971616268157958984375	-1.035206719700327	1.9525630525330555	CADPS2;PREPL;MCF2;RARS;KIF21A;GRSF1;SCAMP1;SMARCA2
CHiP_MYC-18555785	5/1200	0.1791787447893320450731380333309061825275421142578125	0.7621965833857784478055918953032232820987701416015625	0.068033705026810997740227549002156592905521392822265625	0.310887550613154151069039698995766229927539825439453125	-1.1323247743759515	1.9468868293382995	RARS;DENR;MATR3;GRSF1;SDAD1
Protein_ESRRB-20362541	1/83	0.187945178566705173306417009371216408908367156982421875	0.7621965833857784478055918953032232820987701416015625	0.1427454579952967261835539147796225734055042266845703125	0.410979370098487339912907145844656042754650115966796875	-1.1170959785813463	1.8673431808774361	UBP1
MEF2C-19796622_DOWN	3/631	0.208914260702717624607060997732332907617092132568359375	0.7621965833857784478055918953032232820987701416015625	0.10945314467826892934620985897709033451974391937255859375	0.364245710978501502363968711506458930671215057373046875	-1.1782187438961937	1.8448918428854304	SYT4;KIF21A;NEFM
CHiP_SUZ12-16625203	5/1271	0.210261126451249225066675307971308939158916473388671875	0.7621965833857784478055918953032232820987701416015625	0.08242935374283193172839645512794959358870983123779296875	0.320036009988355851785257755182101391255855560302734375	-1.136932127662461	1.772937714377211	CADPS2;ABCA5;ELOVL4;SMARCA2;SNAP91
Protein_TCFCP2L1-20362541	1/91	0.2041141937898530989148326852955506183207035064697265625	0.7621965833857784478055918953032232820987701416015625	0.155250677878445431101539497831254266202449798583984375	0.410979370098487339912907145844656042754650115966796875	-1.0948294926670135	1.739766907704802	UBP1
CHiP_KLF4-19030024	6/1502	0.170332474987145043865410798389348201453685760498046875	0.7621965833857784478055918953032232820987701416015625	0.05563108121598130118012903722046758048236370086669921875	0.2971870917590579974643105742870829999446868896484375	-0.969974798135232	1.7168583187967772	CCNB1;MATR3;NEFM;NME5;IFITM5;SH3GL2
CDX2-19796622_UP	12/3333	0.1169632439149152214330484866877668537199497222900390625	0.7621965833857784478055918953032232820987701416015625	0.01508912905832798974359310051340798963792622089385986328125	0.1774181234681754537607645261232391931116580963134765625	-0.7612665116179224	1.633598418209662	CADPS2;GABARAPL1;ELOVL4;ABCA5;CADPS;MYCBP2;NEFM;NME5;SCAMP1;SMARCA2;SNAP91;PJA2
RAD21-21589869_UP	3/671	0.2352410336067356777522974198291194625198841094970703125	0.7669949695383257992631342858658172190189361572265625	0.1252297585335961638275392715513589791953563690185546875	0.396054783929936704556240556485136039555072784423828125	-1.1245129960658633	1.6273329273848853	MCF2;OPTN;SH3GL2
CHiP_EZH2-18974828	9/2443	0.15020272952327740068056982636335305869579315185546875	0.7621965833857784478055918953032232820987701416015625	0.03160273684912810743252720158125157468020915985107421875	0.2367118717647634651424226603921852074563503265380859375	-0.8533292620977514	1.6177154752420528	CADPS2;ELOVL4;RUSC1;CADPS;KIF21A;NEFM;SMARCA2;SNAP91;SH3GL2
CHiP_TCF3-18347094	8/2221	0.1857236176210325939717193932665395550429821014404296875	0.7621965833857784478055918953032232820987701416015625	0.04742562495534476119107836211696849204599857330322265625	0.275068624740999634337157431218656711280345916748046875	-0.9565694845782428	1.610380553891139	GPIAP1;MCF2;KIF21A;GRSF1;SCAMP1;SMARCA2;IFITM5;RAB11FIP5
Protein_POU5F1-20362542	1/92	0.2061130029024477450239061226966441608965396881103515625	0.7621965833857784478055918953032232820987701416015625	0.1568012214259416892137011245722533203661441802978515625	0.410979370098487339912907145844656042754650115966796875	-1.0077605975997577	1.5915872528780024	MATR3
ZFX-17448993_UP	1/94	0.210095873812817413028852797651779837906360626220703125	0.7621965833857784478055918953032232820987701416015625	0.1598939566625675323674471428603283129632472991943359375	0.410979370098487339912907145844656042754650115966796875	-1.008687433244498	1.5737453683409082	SCAMP1
POU5F1-19796622_UP	5/1252	0.2017636757925168888849754011971526779234409332275390625	0.7621965833857784478055918953032232820987701416015625	0.0784259180730283722571272164714173413813114166259765625	0.31715088284873538260200120930676348507404327392578125	-0.9813975098737437	1.5708819601496895	ARHGEF3;SH3BGRL2;KIF21A;SMARCA2;CCDC28A
CHiP_NANOG-18347094	7/1908	0.19591636531483536121100996751920320093631744384765625	0.7621965833857784478055918953032232820987701416015625	0.057856874631858963564656761491278302855789661407470703125	0.301152450006855587627541126494179479777812957763671875	-0.9520893073172598	1.551969759259725	PREPL;GPIAP1;MCF2;KIF21A;GRSF1;SMARCA2;IFITM5
POU5F1-20526341_UP	3/721	0.268955004696668498187506202157237567007541656494140625	0.7669949695383257992631342858658172190189361572265625	0.146044272906094729780335228497278876602649688720703125	0.410979370098487339912907145844656042754650115966796875	-1.0623931686889256	1.3951465889693992	CADPS2;SMARCA2;SH3GL2
CHiP_RCOR2-21632747	2/372	0.2382161935791315132693313216805108822882175445556640625	0.7669949695383257992631342858658172190189361572265625	0.149354020331729897552719421582878567278385162353515625	0.410979370098487339912907145844656042754650115966796875	-0.9563494081550724	1.3719565218143512	RARS;SCAMP1
SMARCA4-22196727_DOWN	1/107	0.23551136608074763056919209702755324542522430419921875	0.7669949695383257992631342858658172190189361572265625	0.179727830393614340653840599770774133503437042236328125	0.4440273694974232743248876431607641279697418212890625	-0.9355138460308889	1.3527493757359892	NKRF
TCF3-20139965_DOWN	5/1187	0.17369665636880793346819018552196212112903594970703125	0.7621965833857784478055918953032232820987701416015625	0.0655657237466868159092570067514316178858280181884765625	0.310887550613154151069039698995766229927539825439453125	-0.765091538590173	1.339250547620162	ELOVL4;GRSF1;PJA2;SH3GL2;RAB11FIP5
FOXP1-21924763_UP	1/117	0.254514751551235096638237109800684265792369842529296875	0.7669949695383257992631342858658172190189361572265625	0.19467209795699835783722164705977775156497955322265625	0.4440273694974232743248876431607641279697418212890625	-0.9636039204609519	1.3185922146056417	SMARCA2
SOX17-20123909_UP	1/119	0.2582594913096885047565365312038920819759368896484375	0.7669949695383257992631342858658172190189361572265625	0.197628812354452898514267644713982008397579193115234375	0.4442011480620917662776037104777060449123382568359375	-0.9595633125839405	1.2990476192384859	SCAMP1
CHiP_SALL4-18804426	4/1065	0.275431727834348549777132575400173664093017578125	0.7669949695383257992631342858658172190189361572265625	0.1307175887847574491384960992945707403123378753662109375	0.396054783929936704556240556485136039555072784423828125	-0.998952917182771	1.288065368146203	DNAJA2;UBE3A;GRSF1;SMARCA2
NANOG-16518401_UP	1/109	0.239349636079470073912744965127785690128803253173828125	0.7669949695383257992631342858658172190189361572265625	0.1827382360091679702751576996888616122305393218994140625	0.4440273694974232743248876431607641279697418212890625	-0.8876449163404335	1.2691812274075858	MCF2
CHiP_JARID2-20075857	5/1258	0.20443358258690569329019126598723232746124267578125	0.7621965833857784478055918953032232820987701416015625	0.07967830061716997536169770910419174470007419586181640625	0.31715088284873538260200120930676348507404327392578125	-0.7463225166943906	1.1847960524565053	ELOVL4;KIF21A;NEFM;SPATA18;SMARCA2
CHiP_TCF3-18692474	5/1351	0.2472960056718038479584009792233700864017009735107421875	0.7669949695383257992631342858658172190189361572265625	0.100475244140126152014858007532893680036067962646484375	0.34694925236675666635477455201908014714717864990234375	-0.8422956452181534	1.1768295802452655	MCF2;KIF21A;GRSF1;SMARCA2;SH3GL2
CHiP_SUZ12-18974828	7/1932	0.2044858822404181097898145935687352903187274932861328125	0.7621965833857784478055918953032232820987701416015625	0.061088492039121512766630672786050126887857913970947265625	0.310024097098541673300786669642548076808452606201171875	-0.7136117911282186	1.1326848407528884	CADPS2;ELOVL4;ABCA5;CADPS;NEFM;SMARCA2;SNAP91
SOX9-19796622_UP	11/3184	0.1617978388284603552538243320668698288500308990478515625	0.7621965833857784478055918953032232820987701416015625	0.0266749254839991171983637485709550674073398113250732421875	0.2159630830111859689512954219026141799986362457275390625	-0.5887683296211315	1.0723871287587334	CAMSAP1L1;ABCA5;RUSC1;CADPS;MYCBP2;SH3BGRL2;KIF21A;SMARCA2;PJA2;SNAP91;RAB11FIP5
CHiP_POU5F1-18358816	3/753	0.290854736791811063767454470507800579071044921875	0.7669949695383257992631342858658172190189361572265625	0.1599377844225640388220455179180135019123554229736328125	0.410979370098487339912907145844656042754650115966796875	-0.8323637753710241	1.0279120981098373	MCF2;GRSF1;SNAP91
CHiP_TCFCP2L1-18555785	7/1987	0.22468379983019104439989632737706415355205535888671875	0.7669949695383257992631342858658172190189361572265625	0.0689159594955267851279501201133825816214084625244140625	0.310887550613154151069039698995766229927539825439453125	-0.6688418453889362	0.9986218078009359	GABARAPL1;PREPL;MCF2;CADPS;UBP1;KIF21A;SCAMP1
MEF2C-19796622_UP	4/1060	0.27262532401009809124303728822269476950168609619140625	0.7669949695383257992631342858658172190189361572265625	0.1291136196776572209188316264771856367588043212890625	0.396054783929936704556240556485136039555072784423828125	-0.7131160278479267	0.926806141831761	CADPS2;SMARCA2;SNAP91;RAB11FIP5
CHiP_SUZ12-18555785	4/1058	0.2715043320408445648439510478056035935878753662109375	0.7669949695383257992631342858658172190189361572265625	0.128474439272674934020557202529744245111942291259765625	0.396054783929936704556240556485136039555072784423828125	-0.7056799366495748	0.9200494004577812	CADPS2;ELOVL4;CADPS;SNAP91
SOX2-16767105_UP	2/431	0.293048008490877365250781849681516177952289581298828125	0.7669949695383257992631342858658172190189361572265625	0.187587411046150176474611726007424294948577880859375	0.4440273694974232743248876431607641279697418212890625	-0.7273735865552565	0.8927920379518814	MCF2;SH3GL2
NANOG-19796622_DOWN	2/508	0.36385325129088552653655597168835811316967010498046875	0.78963670133262986450262133075739257037639617919921875	0.239231788435736392184338683364330790936946868896484375	0.471495660703441676897540446589118801057338714599609375	-0.8672902981965775	0.8768345230139514	KIF21A;SNAP91
WHSC2-19796622_DOWN	1/139	0.294707426719159670813752427420695312321186065673828125	0.7669949695383257992631342858658172190189361572265625	0.226617688202913225570256372520816512405872344970703125	0.460033907051913881769422687284532003104686737060546875	-0.7053236992824348	0.8617448797499268	CADPS
ZSCAN4C-19796622_UP	5/1387	0.264534925881920346402154109455295838415622711181640625	0.7669949695383257992631342858658172190189361572265625	0.1092090313812251467506797553141950629651546478271484375	0.364245710978501502363968711506458930671215057373046875	-0.6119735640617913	0.8137914247504386	ABCA5;NEFM;NME5;RAB11FIP5;CCDC28A
Protein_NANOG-21589869	1/129	0.27670841773448640044108515212428756058216094970703125	0.7669949695383257992631342858658172190189361572265625	0.2122537505518369560508773474793997593224048614501953125	0.4442011480620917662776037104777060449123382568359375	-0.632031569082185	0.8120284531989831	PSMC1
KLF4-18264089_DOWN	3/822	0.338488252349949281239105403074063360691070556640625	0.78963670133262986450262133075739257037639617919921875	0.1911992090974938551806161513013648800551891326904296875	0.4440273694974232743248876431607641279697418212890625	-0.6783139589582297	0.7347943759794652	KIF21A;MATR3;NME5
PANCT1-22327834_UP	1/167	0.342801665387934495488053698863950558006763458251953125	0.78963670133262986450262133075739257037639617919921875	0.26548669417936554548731464819866232573986053466796875	0.487176221644160023505065737481345422565937042236328125	-0.6556359132982873	0.7019259291555765	MCF2
SETDB1-19884255_DOWN	2/467	0.326370348946068478124260536787915043532848358154296875	0.78963670133262986450262133075739257037639617919921875	0.2115627509757157798109261648278334178030490875244140625	0.4442011480620917662776037104777060449123382568359375	-0.6021505345323479	0.6742415035337453	NEFM;SCAMP1
SFPI1-19796622_UP	5/1440	0.290434262907344142856658208984299562871456146240234375	0.7669949695383257992631342858658172190189361572265625	0.12273506305310179220757760276683256961405277252197265625	0.3954796476155502116256457156850956380367279052734375	-0.5413882980621086	0.6693605908035698	SYT4;RUSC1;ARHGEF3;SMARCA2;RAB11FIP5
EED-19796622_DOWN	1/175	0.35594224019033504635700637663831003010272979736328125	0.78963670133262986450262133075739257037639617919921875	0.276236455451840556829523620763211511075496673583984375	0.491894740848452916015531855009612627327442169189453125	-0.6271911282354101	0.6478801615303811	CCDC28A
CHiP_RNF2-16625203	4/1219	0.36367192805664549926092377063469029963016510009765625	0.78963670133262986450262133075739257037639617919921875	0.183981444081650347133205514182918705046176910400390625	0.4440273694974232743248876431607641279697418212890625	-0.616430843823964	0.6235217182816134	CADPS2;ELOVL4;KIF21A;SMARCA2
ID1-19796622_DOWN	2/527	0.38098310039662275361393994899117387831211090087890625	0.78963670133262986450262133075739257037639617919921875	0.252133058996375447602389385792776010930538177490234375	0.482858594115700145987801761293667368590831756591796875	-0.6372941735574674	0.6149890436596835	NME5;SNAP91
CHiP_CHD1-19587682	3/843	0.35300772231700106029705921173444949090480804443359375	0.78963670133262986450262133075739257037639617919921875	0.2010201583312876127962454120279289782047271728515625	0.4442011480620917662776037104777060449123382568359375	-0.5350142480873532	0.5570917961688652	CCNB1;DNAJA2;KPNA4
MYOD1-19796622_DOWN	4/1217	0.3625145292797642415649761460372246801853179931640625	0.78963670133262986450262133075739257037639617919921875	0.1832461693307198269398128331886255182325839996337890625	0.4440273694974232743248876431607641279697418212890625	-0.5178560284098497	0.5254637087672193	SYT4;NKRF;MCF2;NEFM
CHiP_PHC1-16625203	3/922	0.407260317091017842727751485654152929782867431640625	0.78963670133262986450262133075739257037639617919921875	0.23898245311059984619106444370117969810962677001953125	0.471495660703441676897540446589118801057338714599609375	-0.5323788795733215	0.47823738401950355	CADPS2;KIF21A;SMARCA2
CHiP_NANOG-18555785	2/542	0.3943777602709690466298297906178049743175506591796875	0.78963670133262986450262133075739257037639617919921875	0.262336960461699686408820753058535046875476837158203125	0.487176221644160023505065737481345422565937042236328125	-0.49782810678922473	0.4632021938528047	PREPL;MCF2
MYCN-19796622_UP	2/548	0.399701268947251386887131729963584803044795989990234375	0.78963670133262986450262133075739257037639617919921875	0.266421088496006819301697987611987628042697906494140625	0.487176221644160023505065737481345422565937042236328125	-0.5016061144723358	0.4599917870044819	SYT4;NEFM
NIPBL-20720539_UP	8/2525	0.29276137079150721387321709698881022632122039794921875	0.7669949695383257992631342858658172190189361572265625	0.086775768957992827079550579583155922591686248779296875	0.326212612934676737808104007854126393795013427734375	-0.3672797009123516	0.4511654428792099	SYT4;NKRF;MCF2;HSF2;RARS;ARHGEF3;IFITM5;CCDC28A
CHiP_POU5F1-18555785	2/555	0.405886035102309417066379637617501430213451385498046875	0.78963670133262986450262133075739257037639617919921875	0.27118676377236494712263947803876362740993499755859375	0.487176221644160023505065737481345422565937042236328125	-0.4978875379018622	0.4489366593841248	PREPL;MATR3
CHiP_CNOT3-19339689	5/1547	0.34407282718543907851227459104848094284534454345703125	0.78963670133262986450262133075739257037639617919921875	0.15233611201626062747749301706789992749691009521484375	0.410979370098487339912907145844656042754650115966796875	-0.42013942950150346	0.44824757117929115	MATR3;UBE3A;DENR;SCAMP1;VPS36
REST-21632747_UP	1/216	0.4193499344950348817206986495875753462314605712890625	0.79129706563906598848490148156997747719287872314453125	0.328957609954968699383925923029892146587371826171875	0.5385354421036987471183010711683891713619232177734375	-0.5065185351031621	0.4401897008231737	SYT4
