Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Uterus	15/12771	0.213068646498070835004767786813317798078060150146484375	0.419581334642354863984081703165429644286632537841796875	0.034042532915907884605299926761290407739579677581787109375	0.09271157900502573212531132185176829807460308074951171875	-6.944404374971178	10.737027499494799	CADPS2;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Erythroid_cell	7/4448	0.1359416044082123742331447147080325521528720855712890625	0.31135343822048311412942211973131634294986724853515625	0.069562762921855647579860715268296189606189727783203125	0.1535178216206469492544073318640585057437419891357421875	-5.273443071357566	10.523313139254496	WDR69;ABCA5;RUSC1;UBE3A;RAB3GAP1;CCDC28A;RAB11FIP5
Spinal_ganglion	6/3623	0.138649577957558889362843501658062450587749481201171875	0.31135343822048311412942211973131634294986724853515625	0.07779944636163467486245082227469538338482379913330078125	0.1650078298206658633517918133293278515338897705078125	-5.311109725317018	10.493720076540491	WDR69;ABCA5;RUSC1;UBE3A;RAB3GAP1;RAB11FIP5
Blood_platelet	8/5583	0.1683813678166934113544783713223296217620372772216796875	0.353324837385848466997373407139093615114688873291015625	0.08111626048264126975784193973595392890274524688720703125	0.1650078298206658633517918133293278515338897705078125	-5.551607447401446	9.890320938556513	NKRF;RARS;UBP1;SH3BGRL2;KPNA4;UBE3A;LZTFL1;RAB3GAP1
TZM-bl_cell	1/17	0.01687137330057326967125419514559325762093067169189453125	0.11205487259663159116396258241366012953221797943115234375	0.01550199424694226162102506094697673688642680644989013671875	0.0640082343099551420717574501395574770867824554443359375	-2.3795540889650297	9.713665744479794	GRSF1
Superior_cervical_ganglion	7/4740	0.1750489210911720661112411789872567169368267059326171875	0.3613913209624197708791371042025275528430938720703125	0.092922372326982694001884510726085864007472991943359375	0.17561186437610698529709907234064303338527679443359375	-5.51510855291985	9.611123393671415	WDR69;ELOVL4;ABCA5;RUSC1;UBE3A;RAB3GAP1;RAB11FIP5
Granule_cell	1/7	0.006980078906779566168261386138738089357502758502960205078125	0.09996376233893988771939120852039195597171783447265625	0.006917923906629046444660691150829734397120773792266845703125	0.04427471300242590002138598492820165120065212249755859375	-1.8998259297968725	9.43205640391639	CADPS2
MEL-JUSO_cell	1/11	0.0109478882443844009741962253201563726179301738739013671875	0.09996376233893988771939120852039195597171783447265625	0.01035997079540923633544924342686499585397541522979736328125	0.05121299652500103938290720861914451234042644500732421875	-2.060320939710346	9.301542830374972	ABCA5
BTO:0004410	11/9290	0.292920488003846346547476287014433182775974273681640625	0.52808200654214554337073650458478368818759918212890625	0.11839728645372231408128271823443355970084667205810546875	0.213448629099668385489252386832959018647670745849609375	-7.387549510135401	9.070832798309697	ABCA5;NKRF;RARS;UBP1;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;RAB11FIP5;CCDC28A
Thyroid_gland	16/13652	0.1891691796042962447899071776191703975200653076171875	0.378338359208592489579814355238340795040130615234375	0.0181961509870204631023060670713675790466368198394775390625	0.06931526010681991756268160997933591715991497039794921875	-5.411414320639628	9.010619224088101	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Globus_pallidus	6/3792	0.1630284462381956511745073612473788671195507049560546875	0.3477940186414840706419226989964954555034637451171875	0.09329380294980683940853083413458080030977725982666015625	0.17561186437610698529709907234064303338527679443359375	-4.8290530690423195	8.759084112667098	WDR69;ABCA5;RUSC1;RAB3GAP1;CCDC28A;RAB11FIP5
P-19_cell	1/31	0.03056204893742227313158110746371676214039325714111328125	0.122248195749689092526324429854867048561573028564453125	0.0274024299986680743013156558163245790638029575347900390625	0.08157002418208171568014819285963312722742557525634765625	-2.4177371919638087	8.433058308739085	RARS
Adipose_tissue	14/12174	0.27587840171858812876592992324731312692165374755859375	0.50635349485182856721365851626615040004253387451171875	0.066507425100292560937731423109653405845165252685546875	0.1520169716578115559624251318382448516786098480224609375	-6.441521877212762	8.295360205853965	CADPS2;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Trophozoite	1/19	0.01883836768544477902054268270148895680904388427734375	0.11205487259663159116396258241366012953221797943115234375	0.0172104067363924272127118086928021511994302272796630859375	0.06884162694556970885084723477120860479772090911865234375	-2.069194804262558	8.218551360325444	GABARAPL1
Spinal_cord	13/11398	0.312753044291208925908875926324981264770030975341796875	0.5409782387739829889738985002622939646244049072265625	0.09773407823573064534539156511527835391461849212646484375	0.18130379730686263517469569706008769571781158447265625	-6.960600850878946	8.090594508184202	CADPS2;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Small_intestine	8/6152	0.251351043285377218072795812986441887915134429931640625	0.485083650134028709910438692531897686421871185302734375	0.1308069940969327216162554350376012735068798065185546875	0.229360208827498468497907424534787423908710479736328125	-5.73338732242456	7.917261719039516	WDR69;ABCA5;RUSC1;UBP1;GRSF1;RAB3GAP1;RAB11FIP5;CCDC28A
Heart	16/14216	0.2709808509552973365686057150014676153659820556640625	0.50635349485182856721365851626615040004253387451171875	0.0320235590041676732031561414260067977011203765869140625	0.08910903375072744270202207417241879738867282867431640625	-5.856599667430699	7.6470038922537364	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Fat_body	1/30	0.0295901813159240856254683649240178056061267852783203125	0.122248195749689092526324429854867048561573028564453125	0.026556909224754489395881051905234926380217075347900390625	0.08093534239925177786734167284521390683948993682861328125	-2.0667160854809365	7.275486851972154	GABARAPL1
Pons	6/4336	0.253910973117030647205893956197542138397693634033203125	0.485083650134028709910438692531897686421871185302734375	0.1546991973487641391926672440604306757450103759765625	0.257162302086257288369353091184166260063648223876953125	-5.287657917942832	7.248171161358616	WDR69;ABCA5;RUSC1;RAB3GAP1;CCDC28A;RAB11FIP5
Vagus_nerve	1/29	0.028617388155159413642980581471420009620487689971923828125	0.122248195749689092526324429854867048561573028564453125	0.0257106966798885359926085669712847447954118251800537109375	0.08093534239925177786734167284521390683948993682861328125	-2.039248026030154	7.246958847077653	RARS
Marrow	1/98	0.09361189884089567148084398695573327131569385528564453125	0.254389763626976239674348789776558987796306610107421875	0.08250391491033293167589590666466392576694488525390625	0.1650078298206658633517918133293278515338897705078125	-3.0242256293595258	7.163174109529924	RARS
F-9_cell	1/23	0.02276114599619079303938207203827914781868457794189453125	0.11205487259663159116396258241366012953221797943115234375	0.020618864411020905447191609027868253178894519805908203125	0.0713301255300182734941927265026606619358062744140625	-1.8885172609841676	7.143694846817884	RARS
Lymph	2/784	0.1837988490948301301131095897289924323558807373046875	0.373432582287908820806165977046475745737552642822265625	0.147051051018057765684687865359592251479625701904296875	0.2476649280304130673613371982355602085590362548828125	-4.209463240362504	7.130465898386941	UBE3A;GRSF1
arl6	1/30	0.0295901813159240856254683649240178056061267852783203125	0.122248195749689092526324429854867048561573028564453125	0.026556909224754489395881051905234926380217075347900390625	0.08093534239925177786734167284521390683948993682861328125	-1.8440126700874366	6.491501193773895	LZTFL1
Eye	7/5536	0.305197251051778806196779214587877504527568817138671875	0.5351403854058587317155115670175291597843170166015625	0.178868253308876512530645186416222713887691497802734375	0.28618920529420244225349279076908715069293975830078125	-5.269332902103455	6.253628409878043	RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Renal_cell_carcinoma_cell	1/67	0.0649398582605352492347350334966904483735561370849609375	0.202739069691427131747474277290166355669498443603515625	0.05738490121998189585905691956213559024035930633544921875	0.13355031556650331925339969529886730015277862548828125	-2.2866275036453776	6.252311165874962	UBE3A
Cervical_cancer_cell_line	1/96	0.09178758430539742108056344704891671426594257354736328125	0.254389763626976239674348789776558987796306610107421875	0.0809025360123829806457962376953219063580036163330078125	0.1650078298206658633517918133293278515338897705078125	-2.5895369696608235	6.1845347904131565	UBE3A
Intestine	7/5377	0.2769120674970937390213521211990155279636383056640625	0.50635349485182856721365851626615040004253387451171875	0.1591415440778842782520996479433961212635040283203125	0.259116282675407816338264410660485737025737762451171875	-4.7329440981947055	6.077361807407282	RUSC1;RARS;UBP1;SH3BGRL2;KPNA4;UBE3A;GRSF1
Adrenal_cortex	6/4574	0.298468675071937583620496070579974912106990814208984375	0.53061097790566680298951496297377161681652069091796875	0.1868295635739619930948407500181929208338260650634765625	0.288361947320390388238564582934486679732799530029296875	-5.015430600790958	6.064108453571863	WDR69;ABCA5;UBE3A;RAB3GAP1;CCDC28A;RAB11FIP5
Uterine_adenocarcinoma_cell	1/45	0.044071479633023068200881056100115529261529445648193359375	0.1484512998164987662708114157794625498354434967041015625	0.0391673807608870772067888310630223713815212249755859375	0.102314790559051960183722940200823359191417694091796875	-1.931743969518513	6.030793454769358	LZTFL1
Lung_cancer_cell	1/103	0.09815746693320680227312635679481900297105312347412109375	0.25641134219286676465543450831319205462932586669921875	0.08649588097579001544357168995702522806823253631591796875	0.17033035022924802870392113618436269462108612060546875	-2.5948128756778295	6.023033678359969	GRSF1
Gut	9/7807	0.369987044327175051972034225400420837104320526123046875	0.6314445556517120916595331436838023364543914794921875	0.1957550749321933791780026012929738499224185943603515625	0.297722002382607986437079716779408045113086700439453125	-5.569054756795825	5.537240358035849	CADPS2;RARS;SH3BGRL2;UBP1;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1
Vagina	11/10073	0.42477051318170688798403489272459410130977630615234375	0.69567120749575284133214836401748470962047576904296875	0.1977060172072006294374801882440806366503238677978515625	0.297722002382607986437079716779408045113086700439453125	-6.301660463435739	5.395520915859318	ABCA5;RUSC1;RARS;SH3BGRL2;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;RAB11FIP5;CCDC28A
B-lymphocyte	9/8270	0.4533389422246594246956874485476873815059661865234375	0.71638746425625188241070873118587769567966461181640625	0.256491361097483883124681369736208580434322357177734375	0.373078343414522006771250062229228205978870391845703125	-6.403242596445174	5.0657026526192315	NKRF;RARS;UBP1;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1;CCDC28A
Skeletal_muscle	16/15243	0.46505225540186534427533615598804317414760589599609375	0.72593522794437514988885595812462270259857177734375	0.0824831312353202783516081808556918986141681671142578125	0.1650078298206658633517918133293278515338897705078125	-6.615512426003878	5.064872715207768	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
BTO:0005453	8/7164	0.429359573376284942014535772614181041717529296875	0.69567120749575284133214836401748470962047576904296875	0.255718823411023754577087174766347743570804595947265625	0.373078343414522006771250062229228205978870391845703125	-5.554250052260413	4.695899274812475	NKRF;RARS;UBP1;UBE3A;KPNA4;GRSF1;LZTFL1;RAB3GAP1
Skin	16/15601	0.5421679317126677499771858492749743163585662841796875	0.80584650266611357327661835370236076414585113525390625	0.11187359216842500397870452388815465383231639862060546875	0.2045688542508342921966146832346566952764987945556640625	-6.774631337003622	4.1472903461470745	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Erythroleukemia_cell	5/4265	0.428456071273073335614611778510152362287044525146484375	0.69567120749575284133214836401748470962047576904296875	0.304755651110168945816525365444249473512172698974609375	0.433430259356684721705477159048314206302165985107421875	-4.668574763276702	3.9569302035346063	NKRF;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
Salivary_gland	16/15335	0.484591072525733912446099793669418431818485260009765625	0.74732117208787884887755126328556798398494720458984375	0.0893140244989088227800522190591436810791492462158203125	0.17321507781606559905895892370608635246753692626953125	-4.9931013200148815	3.6172517176547525	CADPS2;WDR69;ELOVL4;ABCA5;UBP1;UBE3A;LZTFL1;CCDC28A;NKRF;RUSC1;RARS;SH3BGRL2;KPNA4;GRSF1;RAB3GAP1;RAB11FIP5
